transaction_id,timestamp,department_id,vendor_id,vendor_category,amount,payment_method,description,approver_id,budget_code,vendor_id_original
LTX-02542,2025-09-08T23:13:00,DEP-POLICE,VEN-019,Infrastructure,765.78,Bank Transfer,Description for LTX-02542,A-07,B-670,VEN-057
LTX-02543,2025-12-25T16:11:00,DEP-PWR,VEN-019,Consulting,1697.7,Bank Transfer,Description for LTX-02543,A-09,B-781,VEN-042
LTX-02544,2025-09-26T02:32:00,DEP-FIN,VEN-019,IT,263.42,Credit Card,Description for LTX-02544,A-02,B-561,VEN-072
LTX-02545,2025-08-05T06:52:00,DEP-PWR,VEN-019,Supplies,1823.34,Credit Card,Description for LTX-02545,A-00,B-943,VEN-075
LTX-02546,2025-03-20T06:14:00,DEP-EDU,VEN-019,Supplies,159.54,Bank Transfer,Description for LTX-02546,A-06,B-713,VEN-032
LTX-02547,2025-07-09T18:34:00,DEP-EDU,VEN-019,Supplies,195.36,Credit Card,Description for LTX-02547,A-04,B-898,VEN-058
LTX-02548,2025-10-17T14:00:00,DEP-PWR,VEN-019,Consulting,1018.65,Bank Transfer,Description for LTX-02548,A-00,B-389,VEN-037
LTX-02549,2025-08-16T14:59:00,DEP-PWR,VEN-019,IT,1644.92,Cheque,Description for LTX-02549,A-04,B-309,VEN-073
LTX-02550,2025-04-15T01:59:00,DEP-HEALTH,VEN-019,Consulting,1830.99,Credit Card,Description for LTX-02550,A-07,B-344,VEN-088
LTX-02551,2025-08-13T19:12:00,DEP-FIN,VEN-019,Supplies,1287.32,Cheque,Description for LTX-02551,A-09,B-444,VEN-053
LTX-02552,2025-08-25T09:31:00,DEP-EDU,VEN-019,IT,1930.34,Credit Card,Description for LTX-02552,A-08,B-833,VEN-088
LTX-02553,2025-01-16T14:11:00,DEP-HEALTH,VEN-019,IT,1657.68,Cheque,Description for LTX-02553,A-05,B-619,VEN-087
LTX-02554,2025-04-18T19:53:00,DEP-POLICE,VEN-019,Infrastructure,888.56,Credit Card,Description for LTX-02554,A-08,B-323,VEN-039
LTX-02555,2025-02-07T19:59:00,DEP-HEALTH,VEN-019,Infrastructure,1855.08,Cheque,Description for LTX-02555,A-02,B-360,VEN-037
LTX-02556,2025-10-11T01:31:00,DEP-FIN,VEN-019,Infrastructure,1988.6,Cheque,Description for LTX-02556,A-03,B-891,VEN-007
LTX-02557,2025-09-26T18:11:00,DEP-HEALTH,VEN-019,Consulting,1124.5,Cheque,Description for LTX-02557,A-06,B-649,VEN-030
LTX-02558,2025-04-10T16:44:00,DEP-EDU,VEN-019,Supplies,1284.1,Bank Transfer,Description for LTX-02558,A-08,B-360,VEN-059
LTX-02559,2025-05-04T05:57:00,DEP-HEALTH,VEN-019,Infrastructure,1679.71,Cheque,Description for LTX-02559,A-08,B-828,VEN-080
LTX-02560,2025-09-07T18:20:00,DEP-EDU,VEN-019,Travel,830.27,Bank Transfer,Description for LTX-02560,A-06,B-898,VEN-013
LTX-02561,2025-04-01T16:04:00,DEP-HEALTH,VEN-019,Consulting,767.95,Bank Transfer,Description for LTX-02561,A-06,B-587,VEN-011
LTX-02562,2025-01-26T08:34:00,DEP-PWR,VEN-019,Supplies,935.25,Bank Transfer,Description for LTX-02562,A-05,B-489,VEN-080
LTX-02563,2025-05-17T02:47:00,DEP-POLICE,VEN-019,Consulting,509.14,Bank Transfer,Description for LTX-02563,A-02,B-539,VEN-040
LTX-02564,2025-06-30T09:40:00,DEP-FIN,VEN-019,Supplies,528.01,Cheque,Description for LTX-02564,A-04,B-596,VEN-002
LTX-02565,2025-11-29T07:31:00,DEP-POLICE,VEN-019,IT,1807.67,Cheque,Description for LTX-02565,A-00,B-709,VEN-037
LTX-02566,2025-03-29T03:15:00,DEP-HEALTH,VEN-019,Consulting,1009.85,Cheque,Description for LTX-02566,A-06,B-538,VEN-067
LTX-02567,2025-10-13T04:50:00,DEP-HEALTH,VEN-019,Supplies,86.77,Cheque,Description for LTX-02567,A-03,B-599,VEN-045
LTX-02568,2025-12-22T04:23:00,DEP-PWR,VEN-019,Consulting,847.57,Credit Card,Description for LTX-02568,A-07,B-940,VEN-062
LTX-02569,2025-08-03T07:28:00,DEP-EDU,VEN-019,Consulting,440.31,Bank Transfer,Description for LTX-02569,A-07,B-667,VEN-093
LTX-02570,2025-11-14T05:36:00,DEP-POLICE,VEN-019,Infrastructure,1059.11,Cheque,Description for LTX-02570,A-01,B-636,VEN-032
LTX-02571,2025-09-22T09:19:00,DEP-FIN,VEN-019,Consulting,601.79,Credit Card,Description for LTX-02571,A-03,B-639,VEN-067
LTX-02572,2025-04-13T05:20:00,DEP-PWR,VEN-019,Infrastructure,502.52,Credit Card,Description for LTX-02572,A-06,B-842,VEN-062
LTX-02573,2025-10-06T20:49:00,DEP-EDU,VEN-019,Infrastructure,389.67,Cheque,Description for LTX-02573,A-04,B-720,VEN-018
LTX-02574,2025-08-29T03:48:00,DEP-PWR,VEN-019,IT,321.84,Bank Transfer,Description for LTX-02574,A-05,B-441,VEN-086
LTX-02575,2025-04-27T01:55:00,DEP-PWR,VEN-019,Consulting,1827.41,Credit Card,Description for LTX-02575,A-05,B-649,VEN-091
LTX-02576,2025-01-06T02:50:00,DEP-POLICE,VEN-019,Infrastructure,667.3,Cheque,Description for LTX-02576,A-05,B-985,VEN-041
LTX-02577,2025-06-20T01:04:00,DEP-EDU,VEN-019,Supplies,1361.16,Bank Transfer,Description for LTX-02577,A-01,B-909,VEN-007
LTX-02578,2025-04-30T12:03:00,DEP-POLICE,VEN-019,Travel,851.8,Cheque,Description for LTX-02578,A-08,B-965,VEN-061
LTX-02579,2025-04-24T13:19:00,DEP-EDU,VEN-019,IT,285.15,Credit Card,Description for LTX-02579,A-06,B-285,VEN-039
LTX-02580,2025-01-04T03:07:00,DEP-PWR,VEN-019,Supplies,1675.87,Credit Card,Description for LTX-02580,A-02,B-624,VEN-036
LTX-02581,2025-01-12T20:51:00,DEP-POLICE,VEN-019,Consulting,1197.6,Bank Transfer,Description for LTX-02581,A-08,B-619,VEN-002
LTX-02582,2025-06-30T06:12:00,DEP-EDU,VEN-019,Travel,1003.02,Credit Card,Description for LTX-02582,A-09,B-639,VEN-030
LTX-02583,2025-09-09T00:54:00,DEP-POLICE,VEN-019,Consulting,1073.5,Credit Card,Description for LTX-02583,A-03,B-668,VEN-029
LTX-02584,2025-09-01T13:24:00,DEP-FIN,VEN-019,Infrastructure,68.52,Cheque,Description for LTX-02584,A-08,B-892,VEN-075
LTX-02585,2025-08-06T17:43:00,DEP-POLICE,VEN-019,Supplies,1861.34,Cheque,Description for LTX-02585,A-09,B-166,VEN-088
LTX-02586,2025-05-23T17:19:00,DEP-POLICE,VEN-019,Travel,304.6,Credit Card,Description for LTX-02586,A-00,B-893,VEN-081
LTX-02587,2025-07-25T23:38:00,DEP-POLICE,VEN-019,Supplies,11.08,Credit Card,Description for LTX-02587,A-01,B-840,VEN-094
LTX-02588,2025-09-14T00:17:00,DEP-EDU,VEN-019,IT,1224.68,Bank Transfer,Description for LTX-02588,A-04,B-596,VEN-043
LTX-02589,2025-01-19T16:03:00,DEP-EDU,VEN-019,Supplies,1943.25,Credit Card,Description for LTX-02589,A-00,B-434,VEN-092
LTX-02590,2025-11-25T07:35:00,DEP-POLICE,VEN-019,Infrastructure,740.41,Cheque,Description for LTX-02590,A-03,B-151,VEN-044
LTX-02591,2025-01-02T22:52:00,DEP-HEALTH,VEN-019,Travel,1365.51,Cheque,Description for LTX-02591,A-07,B-829,VEN-098
LTX-02592,2025-02-20T13:21:00,DEP-PWR,VEN-019,Travel,1587.38,Cheque,Description for LTX-02592,A-09,B-313,VEN-098
LTX-02593,2025-01-31T02:50:00,DEP-EDU,VEN-019,Travel,183.42,Cheque,Description for LTX-02593,A-02,B-947,VEN-045
LTX-02594,2025-12-20T08:32:00,DEP-POLICE,VEN-019,Supplies,665.86,Credit Card,Description for LTX-02594,A-07,B-502,VEN-068
LTX-02595,2025-09-27T14:18:00,DEP-POLICE,VEN-019,Travel,203.19,Cheque,Description for LTX-02595,A-08,B-370,VEN-037
LTX-02596,2025-07-18T10:08:00,DEP-POLICE,VEN-019,Infrastructure,226.33,Cheque,Description for LTX-02596,A-06,B-880,VEN-043
LTX-02597,2025-08-28T16:07:00,DEP-HEALTH,VEN-019,Infrastructure,1657.62,Bank Transfer,Description for LTX-02597,A-06,B-521,VEN-033
LTX-02598,2025-11-02T16:40:00,DEP-POLICE,VEN-019,Infrastructure,28.35,Bank Transfer,Description for LTX-02598,A-03,B-303,VEN-091
LTX-02599,2025-11-04T04:39:00,DEP-HEALTH,VEN-019,IT,1300.81,Credit Card,Description for LTX-02599,A-00,B-502,VEN-093
LTX-02600,2025-06-18T19:18:00,DEP-POLICE,VEN-019,Consulting,54707.68,Credit Card,Description for LTX-02600,A-08,B-323,VEN-022
LTX-02601,2025-12-28T03:08:00,DEP-POLICE,VEN-019,Infrastructure,1291.05,Credit Card,Description for LTX-02601,A-00,B-181,VEN-021
LTX-02602,2025-10-14T22:25:00,DEP-EDU,VEN-019,Travel,819.28,Credit Card,Description for LTX-02602,A-00,B-162,VEN-009
LTX-02603,2025-04-19T11:36:00,DEP-FIN,VEN-019,Supplies,1039.14,Cheque,Description for LTX-02603,A-03,B-465,VEN-013
LTX-02604,2025-10-19T17:46:00,DEP-FIN,VEN-019,IT,209.96,Credit Card,Description for LTX-02604,A-03,B-248,VEN-060
LTX-02605,2025-11-29T10:21:00,DEP-EDU,VEN-019,Supplies,1764.2,Credit Card,Description for LTX-02605,A-01,B-265,VEN-047
LTX-02606,2025-02-17T22:33:00,DEP-POLICE,VEN-019,IT,1760.87,Credit Card,Description for LTX-02606,A-08,B-591,VEN-062
LTX-02607,2025-08-14T08:39:00,DEP-FIN,VEN-019,Infrastructure,1267.67,Cheque,Description for LTX-02607,A-03,B-268,VEN-070
LTX-02608,2025-11-27T14:51:00,DEP-PWR,VEN-019,IT,1040.52,Bank Transfer,Description for LTX-02608,A-01,B-395,VEN-072
LTX-02609,2025-03-19T14:01:00,DEP-HEALTH,VEN-019,Travel,176.69,Bank Transfer,Description for LTX-02609,A-08,B-656,VEN-040
LTX-02610,2025-04-04T14:22:00,DEP-HEALTH,VEN-019,Infrastructure,789.48,Credit Card,Description for LTX-02610,A-01,B-177,VEN-011
LTX-02611,2025-11-05T11:36:00,DEP-EDU,VEN-019,Travel,221.77,Cheque,Description for LTX-02611,A-04,B-263,VEN-098
LTX-02612,2025-11-11T10:21:00,DEP-FIN,VEN-019,Supplies,1419.58,Credit Card,Description for LTX-02612,A-09,B-984,VEN-051
LTX-02613,2025-01-27T10:27:00,DEP-HEALTH,VEN-019,Consulting,1224.99,Credit Card,Description for LTX-02613,A-03,B-691,VEN-008
LTX-02614,2025-02-21T13:38:00,DEP-PWR,VEN-019,Consulting,1161.55,Credit Card,Description for LTX-02614,A-00,B-560,VEN-015
LTX-02615,2025-12-19T14:43:00,DEP-FIN,VEN-019,Consulting,1101.09,Credit Card,Description for LTX-02615,A-09,B-974,VEN-006
LTX-02616,2025-11-09T07:20:00,DEP-PWR,VEN-019,Supplies,972.4,Credit Card,Description for LTX-02616,A-09,B-527,VEN-029
LTX-02617,2025-02-04T02:11:00,DEP-HEALTH,VEN-019,Infrastructure,697.29,Bank Transfer,Description for LTX-02617,A-07,B-661,VEN-036
LTX-02618,2025-04-12T12:43:00,DEP-POLICE,VEN-019,Travel,369.0,Credit Card,Description for LTX-02618,A-05,B-755,VEN-079
LTX-02619,2025-09-08T00:41:00,DEP-POLICE,VEN-019,Infrastructure,73.92,Cheque,Description for LTX-02619,A-04,B-772,VEN-035
LTX-02620,2025-06-19T06:28:00,DEP-HEALTH,VEN-019,Infrastructure,1401.66,Bank Transfer,Description for LTX-02620,A-01,B-364,VEN-063
LTX-02621,2025-04-23T06:37:00,DEP-FIN,VEN-019,IT,128.09,Bank Transfer,Description for LTX-02621,A-08,B-645,VEN-023
LTX-02622,2025-04-27T02:55:00,DEP-FIN,VEN-019,Supplies,1557.45,Credit Card,Description for LTX-02622,A-07,B-638,VEN-060
LTX-02623,2025-05-29T10:59:00,DEP-HEALTH,VEN-019,Supplies,202.19,Credit Card,Description for LTX-02623,A-03,B-315,VEN-004
LTX-02624,2025-06-19T08:34:00,DEP-PWR,VEN-019,Infrastructure,1955.06,Cheque,Description for LTX-02624,A-09,B-717,VEN-001
LTX-02625,2025-11-11T08:53:00,DEP-HEALTH,VEN-019,IT,1159.31,Bank Transfer,Description for LTX-02625,A-03,B-757,VEN-015
LTX-02626,2025-08-30T20:15:00,DEP-EDU,VEN-019,Travel,1858.49,Cheque,Description for LTX-02626,A-02,B-580,VEN-052
LTX-02627,2025-07-29T15:49:00,DEP-HEALTH,VEN-019,Travel,303.68,Cheque,Description for LTX-02627,A-05,B-103,VEN-023
LTX-02628,2025-08-03T12:59:00,DEP-PWR,VEN-019,Infrastructure,298.26,Bank Transfer,Description for LTX-02628,A-08,B-902,VEN-073
LTX-02629,2025-03-01T05:23:00,DEP-EDU,VEN-019,Travel,1307.19,Bank Transfer,Description for LTX-02629,A-00,B-713,VEN-059
LTX-02630,2025-11-10T12:44:00,DEP-FIN,VEN-019,Travel,1120.65,Cheque,Description for LTX-02630,A-00,B-441,VEN-026
LTX-02631,2025-03-26T21:16:00,DEP-POLICE,VEN-019,Travel,435.5,Cheque,Description for LTX-02631,A-01,B-263,VEN-059
LTX-02632,2025-07-19T01:19:00,DEP-FIN,VEN-019,Travel,1427.64,Bank Transfer,Description for LTX-02632,A-07,B-821,VEN-063
LTX-02633,2025-01-26T17:58:00,DEP-HEALTH,VEN-019,Travel,383.31,Bank Transfer,Description for LTX-02633,A-00,B-154,VEN-034
LTX-02634,2025-03-08T19:43:00,DEP-EDU,VEN-019,Travel,140.21,Cheque,Description for LTX-02634,A-02,B-471,VEN-090
LTX-02635,2025-06-27T01:38:00,DEP-EDU,VEN-019,Infrastructure,1283.8,Cheque,Description for LTX-02635,A-07,B-681,VEN-095
LTX-02636,2025-10-27T13:25:00,DEP-EDU,VEN-019,IT,1907.05,Bank Transfer,Description for LTX-02636,A-00,B-150,VEN-082
LTX-02637,2025-06-08T12:04:00,DEP-POLICE,VEN-019,IT,756.31,Credit Card,Description for LTX-02637,A-05,B-934,VEN-002
LTX-02638,2025-03-16T23:56:00,DEP-FIN,VEN-019,Supplies,1438.51,Cheque,Description for LTX-02638,A-02,B-818,VEN-009
LTX-02639,2025-08-05T05:22:00,DEP-POLICE,VEN-019,Supplies,1910.11,Cheque,Description for LTX-02639,A-09,B-217,VEN-023
LTX-02640,2025-02-17T23:26:00,DEP-HEALTH,VEN-019,IT,880.04,Bank Transfer,Description for LTX-02640,A-04,B-872,VEN-005
LTX-02641,2025-05-05T05:26:00,DEP-FIN,VEN-019,Supplies,922.31,Credit Card,Description for LTX-02641,A-02,B-356,VEN-076
LTX-02642,2025-10-28T15:00:00,DEP-POLICE,VEN-019,Consulting,1986.27,Cheque,Description for LTX-02642,A-05,B-780,VEN-040
LTX-02643,2025-04-16T12:03:00,DEP-POLICE,VEN-019,Travel,1455.84,Cheque,Description for LTX-02643,A-05,B-983,VEN-044
LTX-02644,2025-11-03T03:28:00,DEP-HEALTH,VEN-019,Travel,115.63,Bank Transfer,Description for LTX-02644,A-06,B-345,VEN-041
LTX-02645,2025-07-31T03:05:00,DEP-HEALTH,VEN-019,Consulting,1941.98,Credit Card,Description for LTX-02645,A-02,B-267,VEN-031
LTX-02646,2025-06-07T14:17:00,DEP-PWR,VEN-019,Infrastructure,132.38,Cheque,Description for LTX-02646,A-01,B-241,VEN-083
LTX-02647,2025-02-20T16:50:00,DEP-EDU,VEN-019,Infrastructure,541.0,Bank Transfer,Description for LTX-02647,A-00,B-852,VEN-003
LTX-02648,2025-12-20T16:55:00,DEP-EDU,VEN-019,Infrastructure,1233.31,Credit Card,Description for LTX-02648,A-00,B-846,VEN-036
LTX-02649,2025-03-24T19:08:00,DEP-EDU,VEN-019,Infrastructure,965.33,Credit Card,Description for LTX-02649,A-07,B-533,VEN-064
LTX-02650,2025-05-28T23:42:00,DEP-POLICE,VEN-019,Travel,1201.95,Cheque,Description for LTX-02650,A-04,B-602,VEN-029
LTX-02651,2025-11-22T01:31:00,DEP-FIN,VEN-019,Supplies,816.96,Credit Card,Description for LTX-02651,A-00,B-933,VEN-014
LTX-02652,2025-12-27T19:07:00,DEP-PWR,VEN-019,IT,1460.82,Cheque,Description for LTX-02652,A-01,B-874,VEN-047
LTX-02653,2025-12-18T02:08:00,DEP-POLICE,VEN-019,Travel,1515.46,Bank Transfer,Description for LTX-02653,A-06,B-787,VEN-077
LTX-02654,2025-03-04T21:30:00,DEP-EDU,VEN-019,Consulting,152.88,Bank Transfer,Description for LTX-02654,A-09,B-210,VEN-061
LTX-02655,2025-08-24T23:10:00,DEP-PWR,VEN-019,Travel,688.9,Bank Transfer,Description for LTX-02655,A-09,B-614,VEN-024
LTX-02656,2025-06-14T08:00:00,DEP-HEALTH,VEN-019,Travel,856.84,Bank Transfer,Description for LTX-02656,A-02,B-394,VEN-094
LTX-02657,2025-12-04T07:27:00,DEP-FIN,VEN-019,Travel,1721.73,Cheque,Description for LTX-02657,A-07,B-945,VEN-011
LTX-02658,2025-10-01T15:34:00,DEP-PWR,VEN-019,Travel,1889.46,Cheque,Description for LTX-02658,A-05,B-749,VEN-002
LTX-02659,2025-04-08T07:15:00,DEP-EDU,VEN-019,Supplies,1885.68,Credit Card,Description for LTX-02659,A-06,B-712,VEN-063
LTX-02660,2025-05-24T17:05:00,DEP-PWR,VEN-019,Supplies,1463.01,Cheque,Description for LTX-02660,A-08,B-189,VEN-072
LTX-02661,2025-10-18T20:18:00,DEP-EDU,VEN-019,IT,290.64,Cheque,Description for LTX-02661,A-02,B-986,VEN-018
LTX-02662,2025-12-24T19:27:00,DEP-HEALTH,VEN-019,Supplies,523.2,Credit Card,Description for LTX-02662,A-01,B-544,VEN-085
LTX-02663,2025-08-03T13:00:00,DEP-POLICE,VEN-019,Supplies,241.57,Cheque,Description for LTX-02663,A-09,B-370,VEN-010
LTX-02664,2025-08-30T04:37:00,DEP-FIN,VEN-019,IT,486.98,Cheque,Description for LTX-02664,A-09,B-791,VEN-082
LTX-02665,2025-08-01T16:28:00,DEP-POLICE,VEN-019,Supplies,1278.76,Bank Transfer,Description for LTX-02665,A-07,B-913,VEN-018
LTX-02666,2025-08-07T01:19:00,DEP-FIN,VEN-019,Infrastructure,889.95,Credit Card,Description for LTX-02666,A-05,B-439,VEN-042
LTX-02667,2025-02-04T17:32:00,DEP-HEALTH,VEN-019,IT,1767.4,Bank Transfer,Description for LTX-02667,A-07,B-834,VEN-076
LTX-02668,2025-02-08T02:39:00,DEP-HEALTH,VEN-019,Supplies,1465.68,Cheque,Description for LTX-02668,A-05,B-157,VEN-088
LTX-02669,2025-08-05T03:31:00,DEP-FIN,VEN-019,IT,1090.04,Cheque,Description for LTX-02669,A-02,B-947,VEN-026
LTX-02670,2025-09-03T00:23:00,DEP-PWR,VEN-019,Consulting,1243.34,Credit Card,Description for LTX-02670,A-08,B-469,VEN-002
LTX-02671,2025-06-22T21:14:00,DEP-HEALTH,VEN-019,Consulting,655.71,Cheque,Description for LTX-02671,A-06,B-553,VEN-015
LTX-02672,2025-01-29T06:44:00,DEP-HEALTH,VEN-019,Consulting,916.61,Bank Transfer,Description for LTX-02672,A-07,B-167,VEN-014
LTX-02673,2025-08-19T21:51:00,DEP-EDU,VEN-019,Travel,1202.06,Cheque,Description for LTX-02673,A-03,B-815,VEN-029
LTX-02674,2025-06-11T12:21:00,DEP-POLICE,VEN-019,Travel,496.64,Credit Card,Description for LTX-02674,A-02,B-686,VEN-079
LTX-02675,2025-05-16T14:53:00,DEP-POLICE,VEN-019,Supplies,1339.47,Cheque,Description for LTX-02675,A-09,B-339,VEN-059
LTX-02676,2025-10-12T16:15:00,DEP-HEALTH,VEN-019,Infrastructure,1684.35,Bank Transfer,Description for LTX-02676,A-07,B-109,VEN-013
LTX-02677,2025-10-29T15:34:00,DEP-HEALTH,VEN-019,Consulting,626.13,Bank Transfer,Description for LTX-02677,A-02,B-719,VEN-036
LTX-02678,2025-08-01T04:12:00,DEP-EDU,VEN-019,Consulting,812.13,Cheque,Description for LTX-02678,A-05,B-703,VEN-095
LTX-02679,2025-11-09T16:55:00,DEP-POLICE,VEN-019,Travel,1771.58,Credit Card,Description for LTX-02679,A-08,B-854,VEN-088
LTX-02680,2025-08-31T12:15:00,DEP-FIN,VEN-019,Travel,916.12,Credit Card,Description for LTX-02680,A-09,B-566,VEN-084
LTX-02681,2025-04-24T13:16:00,DEP-PWR,VEN-019,Travel,710.35,Bank Transfer,Description for LTX-02681,A-09,B-844,VEN-087
LTX-02682,2025-08-09T17:55:00,DEP-PWR,VEN-019,Infrastructure,1521.94,Credit Card,Description for LTX-02682,A-07,B-309,VEN-012
LTX-02683,2025-09-02T09:41:00,DEP-FIN,VEN-019,Infrastructure,1514.12,Bank Transfer,Description for LTX-02683,A-08,B-880,VEN-093
LTX-02684,2025-04-18T11:41:00,DEP-POLICE,VEN-019,Consulting,418.12,Credit Card,Description for LTX-02684,A-01,B-229,VEN-031
LTX-02685,2025-12-12T09:31:00,DEP-POLICE,VEN-019,Infrastructure,646.24,Credit Card,Description for LTX-02685,A-02,B-977,VEN-041
LTX-02686,2025-02-26T02:41:00,DEP-EDU,VEN-019,IT,993.83,Cheque,Description for LTX-02686,A-05,B-860,VEN-088
LTX-02687,2025-06-07T05:38:00,DEP-PWR,VEN-019,IT,1117.88,Bank Transfer,Description for LTX-02687,A-00,B-800,VEN-029
LTX-02688,2025-07-31T00:47:00,DEP-FIN,VEN-019,Consulting,1370.44,Credit Card,Description for LTX-02688,A-08,B-238,VEN-010
LTX-02689,2025-11-17T23:54:00,DEP-EDU,VEN-019,IT,869.65,Credit Card,Description for LTX-02689,A-05,B-363,VEN-001
LTX-02690,2025-02-22T18:19:00,DEP-POLICE,VEN-019,Supplies,458.56,Credit Card,Description for LTX-02690,A-04,B-410,VEN-047
LTX-02691,2025-09-08T19:56:00,DEP-EDU,VEN-019,Infrastructure,413.93,Credit Card,Description for LTX-02691,A-01,B-403,VEN-034
LTX-02692,2025-02-08T01:07:00,DEP-EDU,VEN-019,Consulting,1696.5,Bank Transfer,Description for LTX-02692,A-05,B-985,VEN-080
LTX-02693,2025-06-14T01:16:00,DEP-HEALTH,VEN-019,IT,895.78,Bank Transfer,Description for LTX-02693,A-06,B-322,VEN-082
LTX-02694,2025-12-02T14:46:00,DEP-FIN,VEN-019,Infrastructure,785.21,Bank Transfer,Description for LTX-02694,A-09,B-815,VEN-047
LTX-02695,2025-03-31T23:20:00,DEP-POLICE,VEN-019,Travel,1478.28,Cheque,Description for LTX-02695,A-09,B-215,VEN-049
LTX-02696,2025-03-05T09:40:00,DEP-PWR,VEN-019,IT,1509.62,Credit Card,Description for LTX-02696,A-07,B-561,VEN-044
LTX-02697,2025-05-12T15:26:00,DEP-HEALTH,VEN-019,Consulting,735.38,Bank Transfer,Description for LTX-02697,A-05,B-437,VEN-003
LTX-02698,2025-10-08T23:49:00,DEP-FIN,VEN-019,IT,1164.23,Bank Transfer,Description for LTX-02698,A-08,B-736,VEN-001
LTX-02699,2025-06-16T14:07:00,DEP-FIN,VEN-019,IT,402.64,Cheque,Description for LTX-02699,A-04,B-595,VEN-000
LTX-02700,2025-03-30T10:50:00,DEP-FIN,VEN-019,Travel,96107.33,Cheque,Description for LTX-02700,A-01,B-804,VEN-039
LTX-02701,2025-04-21T17:48:00,DEP-PWR,VEN-019,Supplies,1100.59,Credit Card,Description for LTX-02701,A-04,B-820,VEN-044
LTX-02702,2025-12-21T09:24:00,DEP-FIN,VEN-019,Infrastructure,1569.16,Credit Card,Description for LTX-02702,A-08,B-457,VEN-069
LTX-02703,2025-08-28T12:23:00,DEP-EDU,VEN-019,IT,792.98,Bank Transfer,Description for LTX-02703,A-06,B-989,
LTX-02704,2025-01-25T18:47:00,DEP-EDU,VEN-019,Travel,1242.74,Credit Card,Description for LTX-02704,A-01,B-549,VEN-011
LTX-02705,2025-07-25T05:35:00,DEP-PWR,VEN-019,Infrastructure,1918.1,Bank Transfer,Description for LTX-02705,A-04,B-834,VEN-077
LTX-02706,2025-02-21T15:34:00,DEP-POLICE,VEN-019,Supplies,986.81,Bank Transfer,Description for LTX-02706,A-07,B-889,VEN-038
LTX-02707,2025-08-19T23:39:00,DEP-POLICE,VEN-019,Travel,1671.18,Cheque,Description for LTX-02707,A-05,B-858,VEN-098
LTX-02708,2025-09-16T17:19:00,DEP-PWR,VEN-019,IT,136.56,Bank Transfer,Description for LTX-02708,A-04,B-883,VEN-036
LTX-02709,2025-10-19T04:08:00,DEP-POLICE,VEN-019,Supplies,44.76,Cheque,Description for LTX-02709,A-06,B-208,VEN-090
LTX-02710,2025-07-12T01:27:00,DEP-HEALTH,VEN-019,Travel,27.24,Cheque,Description for LTX-02710,A-04,B-403,VEN-083
LTX-02711,2025-10-18T05:59:00,DEP-FIN,VEN-019,Supplies,1296.26,Cheque,Description for LTX-02711,A-03,B-383,VEN-083
LTX-02712,2025-03-07T03:30:00,DEP-HEALTH,VEN-019,Infrastructure,1858.22,Credit Card,Description for LTX-02712,A-04,B-463,VEN-093
LTX-02713,2025-10-05T21:06:00,DEP-FIN,VEN-019,Consulting,442.28,Credit Card,Description for LTX-02713,A-07,B-117,VEN-017
LTX-02714,2025-04-17T18:17:00,DEP-PWR,VEN-019,Travel,1814.25,Cheque,Description for LTX-02714,A-05,B-165,VEN-037
LTX-02715,2025-10-26T00:36:00,DEP-PWR,VEN-019,Consulting,430.07,Cheque,Description for LTX-02715,A-03,B-913,VEN-069
LTX-02716,2025-10-16T10:16:00,DEP-EDU,VEN-019,IT,1271.23,Credit Card,Description for LTX-02716,A-06,B-540,VEN-029
LTX-02717,2025-10-17T07:32:00,DEP-HEALTH,VEN-019,Travel,752.85,Cheque,Description for LTX-02717,A-05,B-972,VEN-031
LTX-02718,2025-11-05T10:50:00,DEP-HEALTH,VEN-019,Infrastructure,1467.23,Bank Transfer,Description for LTX-02718,A-00,B-727,VEN-068
LTX-02719,2025-09-13T10:43:00,DEP-HEALTH,VEN-019,IT,1446.65,Cheque,Description for LTX-02719,A-01,B-332,VEN-043
LTX-02720,2025-05-02T17:14:00,DEP-HEALTH,VEN-019,Travel,574.64,Bank Transfer,Description for LTX-02720,A-09,B-709,VEN-022
LTX-02721,2025-12-21T04:47:00,DEP-EDU,VEN-019,Infrastructure,707.35,Cheque,Description for LTX-02721,A-06,B-950,VEN-098
LTX-02722,2025-03-31T23:27:00,DEP-PWR,VEN-019,IT,1113.2,Bank Transfer,Description for LTX-02722,A-09,B-704,VEN-034
LTX-02723,2025-02-02T12:39:00,DEP-PWR,VEN-019,Consulting,676.22,Credit Card,Description for LTX-02723,A-09,B-446,VEN-099
LTX-02724,2025-05-08T19:01:00,DEP-FIN,VEN-019,IT,137.36,Credit Card,Description for LTX-02724,A-08,B-745,VEN-092
LTX-02725,2025-05-25T05:48:00,DEP-POLICE,VEN-019,IT,1403.91,Bank Transfer,Description for LTX-02725,A-03,B-548,VEN-014
LTX-02726,2025-10-01T12:00:00,DEP-EDU,VEN-019,Travel,75.48,Bank Transfer,Description for LTX-02726,A-05,B-801,VEN-014
LTX-02727,2025-07-01T04:57:00,DEP-PWR,VEN-019,IT,1462.26,Bank Transfer,Description for LTX-02727,A-04,B-732,VEN-021
LTX-02728,2025-11-23T15:08:00,DEP-HEALTH,VEN-019,IT,497.79,Cheque,Description for LTX-02728,A-08,B-694,VEN-033
